40.4253442	-86.9047282
	
40.4253451	-86.9047274
	
40.4253451	-86.9047274
	
40.4253169	-86.9047344
	
40.4252856	-86.904725
	
40.4252856	-86.904725
	
40.4252809	-86.9047136
	
40.4252809	-86.9047136
	
40.4253055	-86.9047255
	
40.4253055	-86.9047255
	
40.4252693	-86.9047356
	
40.4252693	-86.9047356
	
40.4253134	-86.904737
	
40.4253134	-86.904737
	
40.4252892	-86.9047225
	
40.4252892	-86.9047225
	
40.4252812	-86.9047368
	
40.4252812	-86.9047368
	
40.4253059	-86.9047265
	
40.4253059	-86.9047265
	
40.4252837	-86.9047278
	
40.4252837	-86.9047278
	
40.4252941	-86.9047312
	
40.4252941	-86.9047312
	
40.4253062	-86.9047267
	
40.4253062	-86.9047267
	
40.4253066	-86.9047329
	
40.4252948	-86.9047273
	
40.4252948	-86.9047273
	
40.4253135	-86.9047371
	
40.4253135	-86.9047371
	
40.4253135	-86.9047264
	
40.4253133	-86.904726
	
40.4253133	-86.904726
	
40.4253061	-86.9047269
	
40.4253061	-86.9047269
	
40.4253058	-86.904734
	
40.4253058	-86.904734
	
40.4253051	-86.9047267
	
40.4253051	-86.9047267
	
40.4248595	-86.9046466
	
40.4303469	-86.9212472
	
40.4277593	-86.9225244
	
40.42777	-86.9225311
	
40.4278409	-86.9225344
	
40.4278269	-86.922524
	
40.4238573	-86.9068009
	
40.4253482	-86.9047442
	
40.4253334	-86.9047477
	
40.425328	-86.9047552
	
40.4246618	-86.9043334
	
40.4213335	-86.9010078
	
40.4212676	-86.9009226
	
40.4212899	-86.9010538
	
40.4212496	-86.9018507
	
40.4275227	-86.9203583
	
40.427586	-86.9201555
	
40.4270098	-86.919435
	
40.4269992	-86.9194373
	
40.4270114	-86.9194408
	
40.4270517	-86.9194822
	
40.4272587	-86.9190903
	
40.4260043	-86.9092307
	
40.4253237	-86.9047282
	
40.4253441	-86.9047291
	
40.4253457	-86.9047287
	
40.425345	-86.9047281
	
40.4253445	-86.9047287
	
40.4253462	-86.9047268
	
40.4253441	-86.9047296
	
40.4253439	-86.9047282
	
40.4253341	-86.9047245
	
40.4257608	-86.9074531
	
40.4265123	-86.9106557
	
40.4265333	-86.9106679
	
40.4265207	-86.9106664
	
40.4265129	-86.910687
	
40.4265337	-86.9106696
	
40.4265316	-86.9105878
	
40.4265106	-86.910657
	
40.425263	-86.9045298
	
40.4312486	-86.9122486
	
40.4275787	-86.9192079
	
40.4259035	-86.9194711
	
40.4253839	-86.9194204
	
40.4253926	-86.9194117
	
40.4253911	-86.9194227
	
40.4253934	-86.9194329
	
40.425476	-86.9193689
	
40.4229328	-86.9177329
	
40.4229395	-86.9177462
	
40.4239039	-86.9075981
	
40.4253355	-86.9047519
	
40.4253338	-86.9047344
	
40.4253461	-86.9047269
	
40.4253455	-86.904728
	
40.4253412	-86.9047399
	
40.4253271	-86.9047552
	
40.4253283	-86.9047538
	
40.4253275	-86.9047539
	
40.4253271	-86.904754
	
40.4253241	-86.904766
	
40.425339	-86.9047545
	
40.4253466	-86.9047582
	
40.4253288	-86.9047546
	
40.4253348	-86.9047467
	
40.4253389	-86.904754
	
40.4253453	-86.9047283
	
40.4253274	-86.9047537
	
40.4253344	-86.9047471
	
40.4253416	-86.9047544
	
40.4253273	-86.9047538
	
40.4253425	-86.9047532
	
40.4253426	-86.9047534
	
40.425339	-86.9047546
	
40.4253284	-86.9047717
